Year,Week,week_start,week_start_num,week_end,week_end_num,Sex,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80+
2020,14,2020-03-30,2020.2431693989072,2020-04-05,2020.25956284153,female,0.005283468404741922,0.003000486564872446,0.0038793447013583844,0.002516860908522644,0.002496059905919493,0.004217371016703511,0.0031720967499333595,0.0047218143736140646,0.004019755365543792,0.004836224887943667,0.005860730258351855,0.00348931706789617,0.007218100947794619,0.0058555296725085965,0.007446933213145208,0.008637917398898307,0.011976979202098424,0.015649154533393755,0.019768957328396883,0.025741170178078955,0.02809278714026155,0.02829049429754094,0.03622541515409771,0.030704663373257262,0.027801430594386087,0.03225520175920163,0.027676564003035045,0.031011645490399312,0.028243668850247376,0.030397683068374134,0.02611055429759684,0.024216838117497246,0.022697753010008308,0.02344688532511468,0.023358445531629923,0.022031866678875005,0.022239955241367685,0.024050360872056205,0.02524172540019244,0.026594399437740054,0.02584522177727002,0.027567305981562446,0.025257332976888112,0.028384145318614166,0.03315536773858351,0.028706722348892915,0.031214566867818642,0.03325943417459352,0.03479964177852439,0.0338005829991347,0.032307234050443064,0.03366529526503517,0.03483606615918174,0.03134984822602566,0.03291601572611887,0.03125098873732835,0.031235379361559235,0.030189561858581068,0.031636021489628394,0.028940852091888458,0.03031443448449818,0.02640710401072018,0.025954476180500403,0.02322318496194863,0.018130360305438,0.01606007980396201,0.016034071779188103,0.014327973769023073,0.014718082706948372,0.01659064634880297,0.01628374935400671,0.01480130632580804,0.01762578685831152,0.01857251632018874,0.013578972812054932,0.027837850073342565,0.019940622861716432,0.02082496943715721,0.030210373942077342,0.023327231522781853,0.041621853043584414
2020,15,2020-04-06,2020.2622950819673,2020-04-12,2020.27868852459,male,0.004602203650517907,0.003364508843036276,0.0031720967499333595,0.002516860908522644,0.0027508727612272207,0.0029640844772087834,0.003005686865187052,0.0033853101930444904,0.0029848856670374397,0.00430057783134404,0.003655728500360734,0.00370773218222291,0.005091049210924473,0.0044461900773324365,0.0060375504865854464,0.005839927918087977,0.007041276705191476,0.009012380945368752,0.011878156537120226,0.0161589104167443,0.01498335845643818,0.01494694797932523,0.017870270288280813,0.016902746845166933,0.016918351919154303,0.017063999502223974,0.01957128256780228,0.018203185743359794,0.01826560762847452,0.018067938582676676,0.015680363933660242,0.015316255429325545,0.015243434034403385,0.013246086960794733,0.014416398205115664,0.014515225693981677,0.015337061560893114,0.01412511827790605,0.01464526214970296,0.01526424013682805,0.01387545106749112,0.013069242219069821,0.013771423416938579,0.015165411224429742,0.01572197649649416,0.013256489611384628,0.015009365955698453,0.014827313734021907,0.01716803373988884,0.016918351919154303,0.017225252659323315,0.016112095892539705,0.018093947624718002,0.01686113333742112,0.01751134820092972,0.019888602943288165,0.01623173309372802,0.016543831435914005,0.016127700729256407,0.016840326596036313,0.016382580391894143,0.016803914818648753,0.015909233441330897,0.01559713890789836,0.012476296591617569,0.011727322305289757,0.014353980940504243,0.010869135864267278,0.013776624794526468,0.015779193824760788,0.013927464970808979,0.016335765666323752,0.016169313650069517,0.015014567457114875,0.017303278560020424,0.022458449128191685,0.018874224935293928,0.01854650703877881,0.022640528068518795,0.02273416891465282,0.032645445212578623
2020,15,2020-04-06,2020.2622950819673,2020-04-12,2020.27868852459,female,0.0037545355403623185,0.003270902870972542,0.002542862173487819,0.002782074421156427,0.002360853591780659,0.0019032348294126095,0.004004154161913369,0.0031460951703395374,0.0028704792259572447,0.0039573505791006425,0.003000486564872446,0.003926148213960467,0.0032553018920135506,0.004284976543460163,0.0049610366452090765,0.0061883682152110014,0.00845588748228475,0.011420454011749976,0.01949325326389783,0.01960769628302628,0.024581008950040974,0.023821455529816533,0.022307584203469774,0.024170016338348213,0.02127755262020775,0.02180817240292429,0.023920300894896822,0.024851537505207227,0.02242203341663477,0.021548063989735425,0.018744177903784062,0.017849463143106564,0.017969104341553854,0.018619333059512348,0.015243434034403385,0.016595848008395496,0.016881940087131325,0.016502218215392647,0.019914612895994433,0.017199244051776783,0.016705082979971943,0.01847888296798597,0.023056710897638263,0.02287463050003617,0.020559663885343877,0.022494864865250614,0.021823778949087637,0.024372911019154214,0.02695338422516247,0.02424805266035366,0.024492567227658763,0.025434219173531215,0.024653843422593164,0.024133599428157803,0.024039956061912178,0.026240619753038208,0.02213591085603565,0.022510471617515317,0.020752140327365692,0.020580472114999304,0.01936320468424998,0.018473681120032222,0.017542558718875164,0.014317570904073767,0.01189896129308804,0.01051026209776149,0.011082380869623426,0.0115608850399869,0.009470062275339882,0.010042169602679389,0.012559516622681456,0.010239808142200517,0.013433334989914014,0.012252643418077446,0.010224205072293177,0.019139521888064857,0.018093947624718002,0.01595084618731619,0.021376393149766883,0.01861413119750858,0.0420485962304584
2020,16,2020-04-13,2020.2814207650274,2020-04-19,2020.2978142076502,male,0.0031564958006180316,0.0018096314877705962,0.0016484261276904955,0.00150802186641993,0.001877233884274619,0.0012896159913068346,0.00261566578454326,0.0016224253099669165,0.0014924214163493834,0.00277167386576647,0.0033853101930444904,0.002610465523232866,0.003348907835987936,0.0032345005940119563,0.0028808798011093497,0.003395710871169003,0.002922482122514309,0.006229973182845335,0.00968330154335463,0.011103185307210562,0.010489457897392838,0.012044594817923965,0.014489218441861561,0.014624456294934828,0.012325460624785496,0.012507504087659016,0.013709006926505778,0.011696115277466192,0.013147261883931494,0.013017229174202442,0.01140485058758098,0.013142060569296185,0.011607695467007982,0.010796320696865801,0.01051026209776149,0.008648319127665926,0.009412851888795442,0.008377874855941806,0.007946207105682173,0.010208602007073454,0.009412851888795442,0.008882358575019015,0.010042169602679389,0.009204814650129236,0.009730110280203826,0.009969355593267648,0.0076133573113537825,0.009522071772275523,0.010780717459976748,0.010733907777395442,0.010016164587614373,0.010713103487550278,0.010728706704150942,0.009350440629802517,0.011077179761530085,0.009345239694937212,0.011139593093019493,0.01122801210752824,0.01082752718469552,0.011493270053125997,0.011394448307400865,0.009220417414162218,0.010114983714056279,0.009984958586699498,0.008117833613398493,0.008617113947610913,0.007769380387165525,0.006677228687257503,0.008377874855941806,0.008539101079383155,0.008762738281435603,0.007665364951277586,0.010733907777395442,0.009553277495406043,0.009277627588990575,0.014270758037558942,0.012637535522759372,0.0133865229194174,0.015092590040751079,0.01299122267127275,0.022167124149778353
2020,16,2020-04-13,2020.2814207650274,2020-04-19,2020.2978142076502,female,0.0030576898969653043,0.003135694542141295,0.0013364171730351354,0.001721228486489026,0.0014456200942135706,0.0028600786528853693,0.002210046963827805,0.0028600786528853693,0.002438857191646164,0.0024908596565645005,0.0025740637086042453,0.004071759411460064,0.0035361202294481955,0.0035725227175621927,0.003359308506831505,0.005184658459520951,0.006339186381260658,0.006344387015475263,0.010088978662577169,0.014671269479866826,0.016174515267509723,0.01637737875364091,0.014629657757849308,0.016725889667241825,0.012465894097099084,0.014385189563441887,0.014920940511277144,0.014400793881940366,0.013578972812054932,0.01488453007786929,0.010993962102740479,0.011961375610928578,0.009927747633663777,0.012346265559716659,0.009480464170565491,0.009553277495406043,0.011321632404405547,0.009657296707751815,0.010546669468431843,0.01077551638205031,0.011300827879420765,0.011358040343154753,0.010375034944150853,0.011436057440606802,0.0134541403680991,0.015071784007000691,0.012439887869910123,0.01559713890789836,0.01498335845643818,0.014140722518355953,0.014640060685233372,0.013547764672971363,0.015030171964474388,0.015675162365650305,0.014255153758087736,0.013344912225473633,0.013937867757715891,0.014151125347925895,0.012122612945435263,0.011670109435255878,0.010130586751190794,0.010208602007073454,0.011904162483377698,0.008533900225665754,0.007082882355239951,0.00662002137330365,0.004846625856274117,0.005626704410198463,0.007202498784557124,0.005600701603197585,0.006490004984736952,0.0077901834993117,0.008258255722860864,0.008164640941084106,0.00671363337435913,0.011482867755258098,0.01082752718469552,0.011202006499415215,0.014067902769637996,0.013214879021494076,0.028118801196954944
2020,17,2020-04-20,2020.3005464480875,2020-04-26,2020.3169398907103,male,0.004472192307027267,0.0032345005940119563,0.0019032348294126095,0.0023868547787384785,0.001003609684867492,0.0015444229347952216,0.001570423713516406,0.001216814236782445,0.002438857191646164,0.003187697703935032,0.0025740637086042453,0.002194446303142263,0.0022776498808985165,0.0029640844772087834,0.0026052652624425246,0.0035309198760869213,0.003187697703935032,0.0041081622745491805,0.00645360045418919,0.005798323262531595,0.00968330154335463,0.011820943501131212,0.010239808142200517,0.012445089114310883,0.01107197865395119,0.009854933784467555,0.010884739127687382,0.010473854752581438,0.010635087474764283,0.009225618336543066,0.009709306391956513,0.009064389984535487,0.00921521649229578,0.007254506013557681,0.007254506013557681,0.008648319127665926,0.0067968441834456396,0.007108885903421963,0.0064119953076371364,0.006219571937816006,0.005626704410198463,0.005819125586151741,0.0050754476858778375,0.006900857882046998,0.007592554269948531,0.007228502392555595,0.00805022310334564,0.0067084327032152545,0.00708808306383376,0.006729235390917331,0.007119287326336916,0.005397880154826218,0.0068124462249703355,0.006588817410399463,0.007108885903421963,0.00688005512568118,0.00686445306387115,0.005990745073540965,0.006776041468690766,0.00782138818313564,0.005569498251956764,0.005689111200059001,0.006068754118689121,0.006656426020355008,0.004357782593639265,0.006125960826174338,0.00528866893337292,0.006001146272799539,0.005626704410198463,0.006167565743876809,0.006120760213804969,0.006032349883058143,0.0047374157925664535,0.006822847588589405,0.007311714025544296,0.007972211085594934,0.008476690869076719,0.008705528673083116,0.011144794207355502,0.00929843130453477,0.01507698551465495
2020,17,2020-04-20,2020.3005464480875,2020-04-26,2020.3169398907103,female,0.002917281830520651,0.0023192517196952167,0.0018720336968105979,0.0018564331375272125,0.002360853591780659,0.0027196711200199947,0.0019344359807302181,0.0018616333234368946,0.0021528445641883763,0.002782074421156427,0.003000486564872446,0.0020384399536850103,0.002407655737663283,0.0034269129180184016,0.002917281830520651,0.0044617914135902225,0.0039469497886402685,0.005923137329074769,0.007878596818777955,0.008804345308863735,0.011410051728448493,0.01067149493283023,0.009236020182871087,0.011800138776377622,0.009610488036446993,0.011482867755258098,0.011503672353074815,0.010005762585228615,0.010780717459976748,0.01051026209776149,0.008128235238132577,0.00868472519474094,0.008981175546833909,0.008102231180201475,0.007134889464607528,0.008247854072118593,0.007582152752366816,0.009053988172539539,0.007296111834213189,0.0076133573113537825,0.007270108192405292,0.007743376508689189,0.008279059030587392,0.009319235028401941,0.008611913086085164,0.0079774118831345,0.010255411216783925,0.006609620050255059,0.010759913151403842,0.009917345648964796,0.009761316128180634,0.009558478451078909,0.00890316213242793,0.009152805470507532,0.008944769272208542,0.010239808142200517,0.008866755912421307,0.00993814962044355,0.010026566592080932,0.007332516954591532,0.008497494264191401,0.007337717688158038,0.005548696028198445,0.005689111200059001,0.004342181288592536,0.004867427799176182,0.0039573505791006425,0.005013041632488857,0.0054550861242678925,0.004966237141599493,0.005319872116098456,0.004675010144853533,0.0054238828604055945,0.0036869307032371557,0.005798323262531595,0.006089556550493997,0.008320665671008401,0.007514542938803311,0.009516870820243991,0.010343828727871672,0.020159107087386257
2020,18,2020-04-27,2020.3196721311476,2020-05-03,2020.3360655737704,male,0.0028912803783416852,0.0012948161205273085,0.0020332397500940035,0.001003609684867492,0.0016276254724692577,0.0016744269584206722,0.0027456724863896592,8.112063274260393e-4,0.0017628298801369115,0.002080041601111447,0.0016224253099669165,0.001783630589441697,0.0013416173069358463,0.0018876342607685472,0.0030212877692570046,0.0019032348294126095,0.0022568489739783763,0.0030472892864491677,0.004518996353235525,0.004565800441571103,0.0069164599547856965,0.007472936943378171,0.00686445306387115,0.007259706739321996,0.008565105355790045,0.008689926063543336,0.008580707927871615,0.0067084327032152545,0.00742613023831921,0.00786819524397923,0.005434283946279259,0.005257465769371192,0.004342181288592536,0.005262666295407436,0.005767119792704852,0.0038429419984537592,0.004659408744630301,0.005746317489889332,0.0034477142929898856,0.003790938181377859,0.0044617914135902225,0.005205460537649154,0.003416512233653071,0.004810222476222118,0.003744134790467952,0.005694311769258563,0.004352582158105526,0.004004154161913369,0.002397255257160785,0.004092561044388847,0.004394185656960979,0.005236663670438811,0.003993753362091565,0.004061358598116162,0.003738934416303768,0.004857026826684956,0.003395710871169003,0.004264174833559011,0.0035049181170700625,0.004071759411460064,0.004409786977610334,0.004825823921693603,0.004321379555807597,0.0035205191709188123,0.003166896432976778,0.0022828501089257784,0.0036661292325725816,0.0021528445641883763,0.0039001462573153684,0.003203298662611505,0.0028808798011093497,0.0023868547787384785,0.005018242134080271,0.003790938181377859,0.005709913479989479,0.003988552962963668,0.005117051763078601,0.005803523842653571,0.007888998395657308,0.00619876945399884,0.008471490021595586
2020,18,2020-04-27,2020.3196721311476,2020-05-03,2020.3360655737704,female,0.0040301561705664,0.001362417847750506,0.0010712110335134644,0.0011908136348706493,0.0011804133977449437,0.002043640157790284,9.672089950704858e-4,0.002002038539491907,0.0014352198061252915,0.0010244100904702265,0.0027144708483027614,0.0017472293536158062,0.0021216432818147724,0.0014300196628583084,0.0016068248255685408,0.002017639142452774,0.003380109854759449,0.0039469497886402685,0.003317705835938835,0.005865930844721004,0.006266377556829031,0.005704712909223802,0.0059959456729130785,0.0056111027244387535,0.006635623361774643,0.006380791469564156,0.006261176930416317,0.006817646906522689,0.006682429355280573,0.0059335385148102425,0.005257465769371192,0.00655761346622002,0.00557989936695659,0.004919432692832402,0.004399386096655418,0.005631904973156666,0.004649007813746687,0.0031200936037415155,0.0054238828604055945,0.005533094365837986,0.0038325412308768125,0.005059846165506341,0.005345874782669774,0.005397880154826218,0.005704712909223802,0.005761919216217912,0.00556429769523413,0.005413481776618138,0.0062351738061373,0.005231463147008865,0.0058555296725085965,0.005070247178565313,0.006677228687257503,0.004732215319060305,0.004399386096655418,0.005533094365837986,0.005439484489999141,0.004664609210849361,0.005517492708164296,0.004492994100142433,0.0035933241507815398,0.003541320583335314,0.003042088981968304,0.0029380830016271825,0.0028340772293037934,0.0022360480753789583,0.003068090509561685,0.002251648748545568,0.0021632449958065873,0.003380109854759449,0.0023400526515775636,0.003894945867543119,0.0039417493941873135,0.0035569216481055464,0.0033541081711525736,0.004695812019103001,0.005148254842817696,0.00369213107220637,0.00592833792167956,0.0043681834662727785,0.009823727880315363
2020,19,2020-05-04,2020.3387978142077,2020-05-10,2020.3551912568305,male,0.0018408325829299343,0.0014248195201171272,0.002158044779740347,0.0013832183968856015,0.001378018258824673,0.0016744269584206722,7.852059283220514e-4,0.001352017576303122,0.0018980346393426264,0.0022204474068869785,0.002438857191646164,0.002059240773237899,0.001877233884274619,0.0018876342607685472,0.001783630589441697,0.0028496780818937227,0.002392055017686721,0.002917281830520651,0.0025792639662742755,0.0039469497886402685,0.004841425371845957,0.005689111200059001,0.005881532606937609,0.006323584481731828,0.005637105536640755,0.007207699505114218,0.006490004984736952,0.005491489955775094,0.004513795901579035,0.005631904973156666,0.005434283946279259,0.003988552962963668,0.004695812019103001,0.0046282059582205765,0.004742616266586923,0.004711413430253976,0.0043681834662727785,0.003213699304331398,0.0031564958006180316,0.0028184763814001475,0.003978152166262342,0.003676529966864721,0.003416512233653071,0.004810222476222118,0.005345874782669774,0.004929833677805979,0.004352582158105526,0.004004154161913369,0.005387479076234068,0.004092561044388847,0.003250101566730168,0.004253773981728947,0.003369709179755342,0.004139364748900522,0.003369709179755342,0.003140894855977498,0.0039105470384143285,0.003744134790467952,0.003348907835987936,0.0038325412308768125,0.003328106500541602,0.003187697703935032,0.003400911211008475,0.002189246083955761,0.0028704792259572447,0.002594864742416224,0.0023712540650024897,0.0017004278021459124,0.0021788456471371156,0.004035356573860712,0.002641667098913336,0.0023868547787384785,0.0023712540650024897,0.00470101248896849,0.003031688374572533,0.006084355941765483,0.0043161791239144645,0.0038689439265003588,0.005143054328229515,0.004576201355811764,0.005897134373841046
2020,19,2020-05-04,2020.3387978142077,2020-05-10,2020.3551912568305,female,0.002917281830520651,0.0016380257990398109,0.0016068248255685408,0.0018564331375272125,0.0019708373476054787,0.0014976215658567178,0.0011024116856079911,0.0011440125841828258,0.001003609684867492,0.0017576297041079169,0.0022880503374788598,0.00131041651131466,0.0015548232447247564,0.001570423713516406,7.280050960454046e-4,0.0024492576804694376,0.002397255257160785,0.0049350341710758016,0.004284976543460163,0.005865930844721004,0.005392679615272976,0.007197298064514397,0.004076959818915024,0.006068754118689121,0.0062923806967118065,0.004524196805412104,0.006146763280864589,0.005605902163555226,0.005065046671778663,0.005205460537649154,0.004591802731076329,0.004825823921693603,0.0044461900773324365,0.004342181288592536,0.0034217125755785886,0.0053302731811678185,0.0032345005940119563,0.005028643138811854,0.004238172707881602,0.005631904973156666,0.0040301561705664,0.0036141255923162635,0.004191368914435681,0.004659408744630301,0.004087360635379416,0.00542908340308526,0.004362983029698865,0.005631904973156666,0.004524196805412104,0.0039469497886402685,0.0042589744073810495,0.004404586536875719,0.005325072648370196,0.004498194549718561,0.00470101248896849,0.00470101248896849,0.004321379555807597,0.0030108871660274915,0.004508595450436863,0.0042589744073810495,0.003759735916092501,0.003036888678013275,0.003042088981968304,0.0025688634514484925,0.0018876342607685472,0.0023348524178297934,0.001185613516044898,0.002251648748545568,0.001955236758679912,0.0019032348294126095,0.0015964245052441485,0.0023348524178297934,0.0027092705771113563,0.0032917041835359632,0.002594864742416224,0.003998953761745314,0.0022464485236385777,0.0034269129180184016,0.004139364748900522,0.004253773981728947,0.007218100947794619
2020,20,2020-05-11,2020.3579234972678,2020-05-17,2020.3743169398906,male,0.001710828143277401,0.001549623089497087,8.892076027462617e-4,0.0013832183968856015,0.0016276254724692577,0.0015444229347952216,0.001570423713516406,0.001216814236782445,0.0018980346393426264,0.0015236223211765214,0.001352017576303122,0.00150802186641993,0.0012064139944565,0.0016172251479788346,0.002059240773237899,0.003395710871169003,0.0021268434942464864,0.0013260169067880205,0.00232445195188862,0.0034529146380358157,0.0036869307032371557,0.005574698809193734,0.005772320369706133,0.005704712909223802,0.006162365127346456,0.004664609210849361,0.0037649362923369853,0.004373383903372552,0.00411336268563894,0.005049445154527776,0.005169056906383001,0.004170567241980617,0.0044305887457612245,0.004264174833559011,0.0034425139484697983,0.0032657025441347374,0.003302104842938069,0.002922482122514309,0.00411336268563894,0.003499717766823437,0.0038793447013583844,0.002652067628300581,0.0037285336695298504,0.0037649362923369853,0.003312505504420438,0.0029588841810546545,0.0036973314416898846,0.003135694542141295,0.002496059905919493,0.003364508843036276,0.0025480624280375427,0.0033541081711525736,0.0032917041835359632,0.002683269228943592,0.0022464485236385777,0.0024648584176076025,0.0022880503374788598,0.002397255257160785,0.002412855978691718,0.0028756795132703814,0.0021632449958065873,0.003099292359832304,0.0015652235567344159,0.002470058664356574,0.0025740637086042453,0.0017628298801369115,0.0016172251479788346,0.002262049199925457,0.0020644409794233374,0.002017639142452774,0.0013208167744416161,0.002636466834996906,0.0016744269584206722,0.0018200318507435628,0.002142444134650337,0.0029380830016271825,0.003359308506831505,0.0016120249865165582,0.0024024554971491235,0.0022152471851002564,0.004394185656960979
